sofifa_id,long_name,short_name,overall
251675,Douglas Augusto,Douglas Augusto,71
216003,Bartosz Kapustka,B. Kapustka,71
225591,Leonardo Suárez,L. Suárez,71
226170,Emiliano Amor,E. Amor,71
227638,Suleiman Abdullahi,S. Abdullahi,71
229271,Pascal Köpke,P. Köpke,71
229337,Matheus Pereira da Silva,Matheus Pereira,71
231227,Niklas Dorsch,N. Dorsch,71
232080,Jack Harrison,J. Harrison,71
234203,Carel Eiting,C. Eiting,71
234889,Fredrik Jensen,F. Jensen,71
235290,Kevin Bonifazi,K. Bonifazi,71
236555,Guilherme Schettine Guimarães,Guilherme Schettine,71
237646,Daniel Muñoz Mejía,D. Muñoz,71
239340,Julian Chabot,J. Chabot,71
239491,Juan Álvarez,J. Álvarez,71
240351,Samuel Moutoussamy,S. Moutoussamy,71
244287,Marios Vrousai,M. Vrousai,71
205990,Harrison Reed,H. Reed,71
210697,Christian Nørgaard,C. Nørgaard,71
213209,Kellyn Acosta,K. Acosta,71
214876,Jack Marriott,J. Marriott,71
219585,Martin Valjent,M. Valjent,71
220901,David Raya Martin,David Raya,71
222840,Racine Coly,R. Coly,71
223231,Florin Tănase,F. Tănase,71
224796,Jorge Rodríguez,J. Rodríguez,71
225530,Obbi Oularé,O. Oularé,71
225652,George Pușcaș,G. Pușcaș,71
225863,Olivier Boscagli,O. Boscagli,71
228761,Óscar Estupiñán,O. Estupiñán,71
228838,Eric Remedi,E. Remedi,71
229631,José Carlos Lazo Romero,Lazo,71
231360,Jalil Elías,J. Elías,71
231390,Diogo António Cupido Gonçalves,Diogo Gonçalves,71
232523,Bubacarr Trawally,B. Trawally,71
234376,Lourency N. Rodrigues,Lourency,71
235706,Murilo Oliveira de Freitas,Murilo,71
235717,Berkay Özcan,B. Özcan,71
236696,Anastasios Chatzigiovanis,A. Chatzigiovanis,71
240095,Leo Štulac,L. Štulac,71
243538,Karlo Letica,K. Letica,71
244186,Lucas Lima Linhares,Luquinhas,71
244544,Barış Alıcı,B. Alıcı,71
203249,César Joel Valencia Castillo,J. Valencia,71
210385,Rui Tiago Dantas da Silva,Rui Silva,71
211504,Lewis Baker,L. Baker,71
212454,Callum O'Dowda,C. O'Dowda,71
213839,Baptiste Guillaume,B. Guillaume,71
213868,Jean-Charles Castelletto,J. Castelletto,71
214944,Gerard Gumbau Garriga,Gumbau,71
215522,Alexander Schlager,A. Schlager,71
220502,Mattia Zaccagni,M. Zaccagni,71
222590,Mauro Manotas,M. Manotas,71
225363,Rúben Barcelos De Sousa Lameiras,Rúben Lameiras,71
226380,황희찬 黄喜灿,Hwang Hee Chan,71
227558,Theoson Jordan Siebatcheu,J. Siebatcheu,71
227945,Stuart Findlay,S. Findlay,71
228179,Alexis Castro,A. Castro,71
228942,Dion Cools,D. Cools,71
229010,Selim Amallah,S. Amallah,71
229896,Jordi Calavera Espinach,Jordi Calavera,71
229971,Fabien Centonze,F. Centonze,71
231423,Casper De Norre,C. De Norre,71
231571,Jeison Lucumi,J. Lucumi,71
231749,Miguel Juan Llambrich,Miguelón,71
233301,Rasmus Nissen Kristensen,R. Kristensen,71
235554,Ihsan Sacko,I. Sacko,71
237456,Lumor Agbenyenu,L. Agbenyenu,71
239755,Saba Lobjanidze,S. Lobjanidze,71
245058,Otar Kiteishvili,O. Kiteishvili,71
245733,Hendrik Weydandt,H. Weydandt,71
246405,Bryan Angulo,B. Angulo,71
192114,Antonio Briseño Vázquez,A. Briseño,71
204496,Patrick Bauer,P. Bauer,71
205818,Ryan Woods,R. Woods,71
210688,Anders Trondsen,A. Trondsen,71
212079,Michael Pérez Ortiz,M. Pérez,71
212126,Nikola  Ninković,N. Ninković,71
212138,Przemysław Frankowski,P. Frankowski,71
212223,Sean Maguire,S. Maguire,71
212382,Paul Ebere Onuachu,P. Onuachu,71
212625,David Kinsombi,D. Kinsombi,71
214096,Tim Kleindienst,T. Kleindienst,71
214226,Raúl Alberto Loaiza Morelos,R. Loaiza,71
216275,Phillipp Mwene,P. Mwene,71
216381,Jean Zimmer,J. Zimmer,71
216814,Salih Uçan,S. Uçan,71
217813,Manuel Gibran Lajud Bojalil,G. Lajud,71
219522,Jeremías Ledesma,J. Ledesma,71
219626,José Luis Gómez,J. Gómez,71
219670,Gonzalo Piovi,G. Piovi,71
220165,Joel Pohjanpalo,J. Pohjanpalo,71
221367,Deni Milošević,D. Milošević,71
221618,Lys Mousset,L. Mousset,71
225151,Adama Traoré,A. Traoré,71
225995,Petar Stojanović,P. Stojanović,71
226035,Jordan Morris,J. Morris,71
226777,Cyle Larin,C. Larin,71
228326,Brian Oliván Herrero,Brian Oliván,71
228595,Grischa Prömel,G. Prömel,71
228614,Gerrit Holtmann,G. Holtmann,71
231428,Filippo Bandinelli,F. Bandinelli,71
233231,Jon Bautista Orgilles,Jon Bautista,71
233292,Miguel Barbieri,M. Barbieri,71
233825,Nicolás Leguizamón,N. Leguizamón,71
233849,Anthony D'Alberto,A. D'Alberto,71
234122,José Artur de Lima Junior,Artur,71
234515,Jordan Lefort,J. Lefort,71
235297,Matúš Bero,M. Bero,71
237554,Merveille Bope Bokadi,M. Bokadi,71
238922,Mark-Anthony Kaye,M. Kaye,71
239712,奥川 雅也,M. Okugawa,71
240471,Fernando Gorriarán,F. Gorriarán,71
241720,André Filipe Coelho Pereira,André Pereira,71
243661,Albert Vallci,A. Vallci,71
244466,Diego Caballo Alonso,Diego Caballo,71
198900,Uroš Ćosić,U. Ćosić,71
199904,Jesse Joronen,J. Joronen,71
201876,Ohikhuaeme Anthony Omoijuanfo,O. Omoijuanfo,71
202489,Dimitri Bisoli,D. Bisoli,71
206085,Jacob Murphy,J. Murphy,71
206538,Kevin Stewart,K. Stewart,71
209529,Muamer Tanković,M. Tanković,71
210365,Jonatan Lucca,Jonatan Lucca,71
211009,Darragh Lenihan,D. Lenihan,71
211365,Eirik Hestad,E. Hestad,71
212231,Tobias Pereira Figueiredo,Tobias Figueiredo,71
214727,Ángel Zaldívar Caviedes,A. Zaldívar,71
214937,Lucas Villalba,L. Villalba,71
215178,Erik Godoy,E. Godoy,71
216481,Jake Cooper,J. Cooper,71
217168,José Javier Abella Fanjul,J. Abella,71
219617,Joaquín Arzura,J. Arzura,71
221912,강현무 姜贤茂,Kang Hyeon Mu,71
222022,Leonel Di Plácido,L. Di Plácido,71
223751,Gideon Jung,G. Jung,71
224444,Haris Belkebla,H. Belkebla,71
225541,Aboubakar Kamara,A. Kamara,71
225669,Kingsley Ehizibue,K. Ehizibue,71
227689,Kerim Mrabti,K. Mrabti,71
229584,Pascal Stenzel,P. Stenzel,71
234667,Eliseu Mendja Nadjack Soares Cassamá,Nadjack,71
234698,Chanathip Songkrasin,C. Songkrasin,71
235981,Patrick Burner,P. Burner,71
241994,豊川 雄太,Y. Toyokawa,71
244194,Peter Haring,P. Haring,71
244263,Amir Rrahmani,A. Rrahmani,71
246098,Vítor Tormena de Farias,Vítor Tormena,71
247235,Martin Hašek,M. Hašek,71
188597,Erwin Zelazny,E. Zelazny,71
198625,Scott Bain,S. Bain,71
198810,Bailey Wright,B. Wright,71
200754,Tolga Ciğerci,T. Ciğerci,71
200778,Cyrus Christie,C. Christie,71
202605,Alexander Milošević,A. Milošević,71
202676,Adam Taggart,A. Taggart,71
202905,Christoffer Nyman,C. Nyman,71
204092,Janis Blaswich,J. Blaswich,71
204844,Ibrahima Tandia,I. Tandia,71
204939,Ondřej Petrák,O. Petrák,71
205008,Adryan Oliveira Tavares,Adryan,71
205157,Iñigo Ruiz de Galarreta Etxeberria,Ruiz de Galarreta,71
205495,Anthony Rubén Lozano Colón,A. Lozano,71
205529,Luca Antei,L. Antei,71
205585,Jack Price,J. Price,71
205970,Jed Wallace,J. Wallace,71
208822,Marcos Júnior Lima dos Santos,Marcos Júnior,71
209987,Marcel Schuhen,M. Schuhen,71
210171,Filip Malbašić,F. Malbašić,71
210237,Thomas Pledl,T. Pledl,71
210296,Ángelo Henríquez,A. Henríquez,71
211176,Ricardo Kishna,R. Kishna,71
211522,Alexander Martín Marquinho Callens Asín,A. Callens,71
212249,Sebastian Kerk,S. Kerk,71
212947,Jimmy Cabot,J. Cabot,71
213302,Ismael Tajouri-Shradi,I. Tajouri-Shradi,71
213332,Matheus Simoneti Bressaneli,Bressan,71
214366,Rafael Andrés Carrascal Avilez,R. Carrascal,71
214485,Juan David Rodríguez Rico,J. Rodríguez,71
214718,Martín Vladimir Rodríguez Torrejón,M. Rodríguez,71
214817,Ángelo Nicolás Sagal Tapia,A. Sagal,71
214971,Francisco Pizzini,F. Pizzini,71
216199,Patrick Mainka,P. Mainka,71
216472,Aleksandar Pantić,A. Pantic,71
218981,Helibelton Palacios Zapata,H. Palacios,71
221284,Jonathan Gradit,J. Gradit,71
221641,Serge Wilfried Kanon,W. Kanon,71
221990,Yonathan Emanuel Cabral,J. Cabral,71
222546,Leopold Zingerle,L. Zingerle,71
222692,Benno Schmitz,B. Schmitz,71
222900,Warner Hahn,W. Hahn,71
223240,Gonzalo Bettini,G. Bettini,71
223293,Afonso Rebeiro Figueiredo,Afonso Figueiredo,71
223297,Rui Filipe Caetano Moura,Carraça,71
223537,Emil Berggreen,E. Berggreen,71
224186,Jordy  de Wijs,J. de Wijs,71
224189,Yoann Barbet,Y. Barbet,71
224524,Esteban Rodrigo Burgos,E. Burgos,71
226273,Sean Davis,S. Davis,71
226616,Jonathan Sebastián Galván,J. Galván,71
230855,Hauke Wahl,H. Wahl,71
231002,Jozo Šimunović,J. Šimunović,71
232487,遠藤 航,W. Endo,71
233147,大島 僚太,R. Oshima,71
234622,Guessouma Fofana,G. Fofana,71
235553,Yoann Salmier,Y. Salmier,71
236505,Artur Jorge Marques Amorim,Artur Jorge,71
239118,Bogdan Țîru,B. Țîru,71
239846,Panagiotis Tsintotas,P. Tsintotas,71
240168,Junior Gabriel Arias Cácerers,J. Arias,71
240409,Dimitrios Kolovetsios,D. Kolovetsios,71
241412,Ayrton Preciado,A. Preciado,71
241673,Borna Barišić,B. Barišić,71
242269,Felipe Castaldo Curcio,Felipe Curcio,71
243591,Fernando Andrade dos Santos,Fernando Andrade,71
245257,João Paulo Lázaro Lucas,João Lucas,71
248098,Filip Mrzljak,F. Mrzljak,71
251348,Patricio Cucchi,P. Cucchi,71
190734,Giorgi Makaridze,G. Makaridze,71
191079,Harlee Dean,H. Dean,71
195037,Danny Batth,D. Batth,71
198641,Kenneth Dahrup Zohorè,K. Zohore,71
199101,Raúl Lizoáin Cruz,Raúl Lizoain,71
201447,Sebastian  Lletget,S. Lletget,71
202052,Benik Afobe,B. Afobe,71
202428,Bobby Shou Wood,B. Wood,71
202476,Javier Espinosa González,Javier Espinosa,71
204370,Sander  van de Streek,S. van de Streek,71
207952,Semi Ajayi,S. Ajayi,71
210964,Federico Ceccherini,F. Ceccherini,71
211394,Paolo Pancrazio Faragò,P. Faragò,71
212018,구자룡 具滋龙,Koo Ja Ryong,71
212208,Leonel Ezequiel Galeano,L. Galeano,71
212428,Adama Niane,A. Niane,71
213323,Saulo Decarli,S. Decarli,71
213446,Raúl López,R. López,71
213951,Helton Brant Aleixo Leite,Helton Leite,71
214765,Luis Marcelo Herrera,M. Herrera,71
218938,Sebastián Ignacio Silva Pérez,S. Silva,71
223046,Ahmet Çalık,A. Çalık,71
223105,Nicolás Oroz,N. Oroz,71
225555,Ahmet Oğuz,A. Oğuz,71
225934,Cédric Yambéré,C. Yambéré,71
227789,김승준 金承俊,Kim Seung Joon,71
230072,Rijad Bajić,R. Bajić,71
238860,Jadson Silva de Morais,Jadson,71
251297,Mehrdad Mohammadi,M. Mohammadi,71
184387,John Bostock,J. Bostock,71
186990,Hugo Alfonso González Durán,H. González,71
189961,Václav Kadlec,V. Kadlec,71
190752,Jan Kirchhoff,J. Kirchhoff,71
192561,Lennart Thy,L. Thy,71
193277,Jörg Siebenhandl,J. Siebenhandl,71
193569,Tom Lees,T. Lees,71
194020,Judilson Mamadu Tuncará Gomes,Pelé,71
194934,Daniel Jiménez López,Dani Jiménez,71
195313,Mathieu Peybernès,M. Peybernès,71
198032,Dan Burn,D. Burn,71
198856,Christopher Avevor,C. Avevor,71
199323,Jaroslav Zelený,J. Zelený,71
199568,Konstantinos Lamprou,K. Lamprou,71
200309,Tendayi Darikwa,T. Darikwa,71
200425,Mike te Wierik,M. te Wierik,71
201114,Bartłomiej Pawłowski,B. Pawłowski,71
201240,Tom Barkhuizen,T. Barkhuizen,71
201967,Gustav Mendonca Wikheim,G. Wikheim,71
201991,Erik Morán Arribas,Erik Morán,71
202148,Abdul Rahman Khalili,A. Khalili,71
202395,William Alves de Oliveira,William,71
202678,Josh Risdon,J. Risdon,71
203624,Ognjen Vranješ,O. Vranješ,71
204104,Uroš Đerić,U. Đerić,71
205363,Matteo Bianchetti,M. Bianchetti,71
205556,Luka Krajnc,L. Krajnc,71
205594,Dener Gomes Clemente,Dener,71
205812,Pietro Terracciano,P. Terracciano,71
205985,Isaac Kiese Thelin,I. Kiese Thelin,71
206104,Serdar Dursun,S. Dursun,71
207440,Franco Fragapane,F. Fragapane,71
207872,Jordan Rolly Botaka,J. Botaka,71
208251,Samuele Longo,S. Longo,71
208335,Lukas Kübler,L. Kübler,71
209061,Simon Hedlund,S. Hedlund,71
209063,Sebastian Holmén,S. Holmén,71
209660,Stefano Magnasco,S. Magnasco,71
210303,Denis Linsmayer,D. Linsmayer,71
210653,Luis Quintana,L. Quintana,71
211448,Mahmoud Alaa Eldin,M. Alaa,71
213064,Francisco Calvo,F. Calvo,71
213317,킴진수 金珍洙,Kim Jin Su,71
213763,Rasmus Schüller,R. Schüller,71
214434,Mauricio Andrés Cuero Castillo,M. Cuero,71
214777,Leandro Nicolás Díaz,L. Díaz,71
215168,Juan Garro,J. Garro,71
215183,Ezequiel Rescaldani,E. Rescaldani,71
215358,Marcelo Meli,M. Meli,71
216706,Franco Gabriel Mussis,F. Mussis,71
220862,Jordan Hugill,J. Hugill,71
220938,Jorge Correa,J. Correa,71
221875,손준호 孙准浩,Son Jun Ho,71
223458,Reziuan Mirzov,R. Mirzov,71
224348,Lucas Adrián Hoyos,L. Hoyos,71
224461,Walter Iván Montoya,W. Montoya,71
227230,Éber Henrique Ferreira de Bessa,Eber Bessa,71
227235,Konstantin Kerschbaumer,K. Kerschbaumer,71
229469,Jean David Meneses Villarroel,J. Meneses,71
232884,土居 聖真,S. Doi,71
233647,Hueglo dos Santos Neris,Neris,71
234762,Alberto Benito Correo,Alberto Benito,71
235226,Ângelo Pelegrinelli Neto,Ângelo Neto,71
235320,Björn Maars Johnsen,B. Johnsen,71
239116,Cristian Ganea,C. Ganea,71
240309,Yevhen Makarenko,Y. Makarenko,71
243000,Nicușor Silviu Bancu,N. Bancu,71
247072,Khalid Eissa,K. Eissa,71
247131,Alfonso Espino,A. Espino,71
16097,Nick Rimando,N. Rimando,71
16254,Tim Howard,T. Howard,71
32740,Johan Wiland,J. Wiland,71
49161,Olivier Deschacht,O. Deschacht,71
49674,Igor Alberto Rinck de Camargo,I. de Camargo,71
49756,Jakob Bendix Uhd Poulsen,J. Poulsen,71
124337,Ali Turan,A. Turan,71
133249,Emil Hallfreðsson,E. Hallfreðsson,71
135190,Michael Liendl,M. Liendl,71
138798,Germán Darío Lux,G. Lux,71
139274,Boštjan Cesar,B. Cesar,71
139727,Frank Boeckx,F. Boeckx,71
139799,Santiago Martín Silva Olivera,S. Silva,71
140498,David Marshall,D. Marshall,71
142720,Carlos Luciano Araujo,C. Araujo,71
142822,Jonás Manuel Gutiérrez,J. Gutiérrez,71
143809,Muhammet Demir,M. Demir,71
144200,Eren Albayrak,E. Albayrak,71
145889,Roberto Román Triguero,Tito,71
145996,Fernando Seoane Antelo,Seoane,71
146487,Néstor Susaeta Jaurrieta,Susaeta,71
149587,Mirco Stefani,M. Stefani,71
150415,Marco Caligiuri,M. Caligiuri,71
150594,Jérémy Perbet,J. Perbet,71
152567,Alexander Banor Tettey,A. Tettey,71
155429,Andrei Iosif Mureșan,A. Mureșan,71
156221,Ionuț Cristian Săpunaru,C. Săpunaru,71
156437,Philipp Pentke,P. Pentke,71
156975,Christophe Berra,C. Berra,71
157503,Alexandre Dimitri Song-Billong,A. Song,71
157703,Uwe Hünemeier,U. Hünemeier,71
158540,Cristian Campestrini,C. Campestrini,71
158657,Thomas Kessler,T. Kessler,71
160766,Jérémy Ménez,J. Ménez,71
161636,Néstor Ezequiel Ortigoza,N. Ortigoza,71
161703,Juan Emmanuel Culio,E. Culio,71
162328,Remko Pasveer,R. Pasveer,71
162926,Paul Gallagher,P. Gallagher,71
163156,Richard Keogh,R. Keogh,71
163186,Guillaume Gillet,G. Gillet,71
163340,Danny Graham,D. Graham,71
164478,Chinedu Obasi Ogbuke,C. Obasi,71
164853,Adam Federici,A. Federici,71
165449,Gary Dicker,G. Dicker,71
165517,Fernando Rubén Gago,F. Gago,71
167524,Jorge Emmanuel Torres Nilo,J. Torres Nilo,71
167706,Nicklas Bendtner,N. Bendtner,71
168317,Henok Goitom,H. Goitom,71
168379,Carlos Carmona Bonet,Carmona,71
169343,Michael Madl,M. Madl,71
169808,Urby Emanuelson,U. Emanuelson,71
172696,Matteo Ardemagni,M. Ardemagni,71
172786,Marco Mancosu,M. Mancosu,71
173147,Daniele Dessena,D. Dessena,71
173155,Antonino Barillà,A. Barillà,71
175589,冯潇霆,Feng Xiaoting,71
175934,Kenny Steppe,K. Steppe,71
176062,Sacha Klještan,S. Kljestan,71
176389,정성룡 郑俊玄,Jung Sung Ryong,71
177273,Julio César Domínguez Juárez,J. Domínguez,71
177481,Ludovic Baal,L. Baal,71
177528,Alessandro Matri,A. Matri,71
177571,Timothy Derijck,T. Derijck,71
177621,Carlos Felipe Rodríguez Rangel,F. Rodríguez,71
178042,Andrea Costa,A. Costa,71
178152,Ricardo Faty,R. Faty,71
178283,Ruud Boffin,R. Boffin,71
178417,Charlie Mulgrew,C. Mulgrew,71
178566,Javier Hernán García,J. García,71
179811,Brecht Capon,B. Capon,71
180250,William Fernando da Silva,William,71
180635,Tommy Elphick,T. Elphick,71
181205,Adam Hloušek,A. Hloušek,71
181349,Alexander Gerndt,A. Gerndt,71
181371,Hugo Leonardo Silva Serejo,Léo Silva,71
181681,Shaun Williams,S. Williams,71
182043,曾诚,Zeng Cheng,71
182087,Denis Cesar de Matos,Denis,71
182091,Kosta Barbarouses,K. Barbarouses,71
182178,Gaetano Berardi,G. Berardi,71
182440,Robbie Kruse,R. Kruse,71
182713,Mërgim Mavraj,M. Mavraj,71
183288,Yohan Benalouane,Y. Benalouane,71
183315,David González,D. González,71
183453,Prince Oniangué,P. Oniangué,71
183518,Rui Pedro da Rocha Fonte,Rui Fonte,71
183671,Emanuele Terranova,E. Terranova,71
183706,Martyn Waghorn,M. Waghorn,71
183893,Claudio Ariel Yacob,C. Yacob,71
183921,Julien Faussurier,J. Faussurier,71
184035,Brayan Alexis Angulo León,B. Angulo,71
184154,Nill De Pauw,N. De Pauw,71
184337,고요한 高约翰,Go Yo Han,71
184518,Ömer Hasan Şişmanoğlu,O. Şişmanoğlu,71
184624,Jordan Rhodes,J. Rhodes,71
184990,Antonio Jesús Regal Angulo,Antoñito,71
185405,Dušan Kuciak,D. Kuciak,71
186355,Esteban Néstor Conde Quintana,E. Conde,71
186452,Siem de Jong,S. de Jong,71
186524,Filip Đorđević,F. Đorđević,71
186672,Geoff Cameron,G. Cameron,71
186680,Raúl Fernández-Cavada Mateos,Raúl Fernández,71
186887,Anco Jansen,A. Jansen,71
187013,Oswaldo Alanís Pantoja,O. Alanís,71
187205,Luis Fernando Fuentes Vargas,L. Fuentes,71
188038,Ondřej Čelůstka,O. Čelůstka,71
188058,Artem Kravets,A. Kravets,71
188094,Jon McLaughlin,J. McLaughlin,71
188107,Adama Valentin Diomande,A. Diomande,71
188168,George Friend,G. Friend,71
188234,Felipe Trevizan Martins,Felipe,71
188540,Rajiv van La Parra,R. van La Parra,71
188782,Michael Morrison,M. Morrison,71
188791,Alberto Facundo Costa,A. Costa,71
189003,Gaëtan Belaud,G. Belaud,71
189061,Sascha Burchert,S. Burchert,71
189148,Jamie Murphy,J. Murphy,71
189228,Maximiliano Caire,M. Caire,71
189263,Tunay Torun,T. Torun,71
189288,Gabriele Angella,G. Angella,71
189357,Cristopher Benjamín Toselli Ríos,C. Toselli,71
189369,Gianluca Litteri,G. Litteri,71
189403,Nathan Baker,N. Baker,71
189451,Ariel Gerardo Nahuelpán Osten,A. Nahuelpan,71
189514,Harrison Afful,H. Afful,71
189558,Bartosz Salamon,B. Salamon,71
189561,Bengali-Fodé Koita,B. Koita,71
189928,Gennaro Scognamiglio,G. Scognamiglio,71
189938,Maikel van der Werff,M. van der Werff,71
190058,Dejan Sorgić,D. Sorgić,71
190193,Abdul-Aziz Tetteh,A. Tetteh,71
190195,Mamadou Samassa,M. Samassa,71
190499,Karim Laribi,K. Laribi,71
190528,Janusz Gol,J. Gol,71
190589,Stefan Hierländer,S. Hierländer,71
190629,Daniel Alberto Villalba Barrios,D. Villalva,71
190633,Henrik Dalsgaard,H. Dalsgaard,71
191058,Mário Jorge Malino Paulino,Camora,71
191566,박주호 朴柱昊,Park Joo Ho,71
191688,Alberto Tomás Botía Rabasco,Botía,71
191910,김신욱 金信煜,Kim Shin Wook,71
192067,Sergio Dutra Júnior,Júnior Dutra,71
192091,Welinton Souza Silva,Welinton,71
192122,Eneko Bóveda Altube,Bóveda,71
192329,Nwankwo Emeka Obiora,N. Obiora,71
192370,Mauro Abel Fórmica,M. Formica,71
192476,Andreu Fontàs Prat,Fontàs,71
192608,Maxime Barthelmé,M. Barthelmé,71
192636,David Martins Simão,David Simão,71
192732,Edgar Prib,E. Prib,71
192824,Walid Mesloub,W. Mesloub,71
192922,Oscar Jiménez,O. Jiménez,71
193147,Anthony Gonçalves,A. Gonçalves,71
193169,Christian Santos,C. Santos,71
193185,Scott Malone,S. Malone,71
193376,Lalaïna Nomenjanahary,L. Nomenjanahary,71
193461,Alfredo Kulembe Ribeiro,Fredy,71
193549,Shaun Hutchinson,S. Hutchinson,71
193602,Maximiliano Ángel Coronel,M. Coronel,71
193679,Marcel Correia,M. Correia,71
193847,Osmar Ibáñez Barba,Osmar,71
193942,Jack Colback,J. Colback,71
194017,Andreas Weimann,A. Weimann,71
194089,Christoph Moritz,C. Moritz,71
194753,Luca Marrone,L. Marrone,71
194795,Gonzalo Alejandro Jara Reyes,G. Jara,71
194945,Roland Varga,R. Varga,71
194956,José Edgar Andrade da Costa,Edgar Costa,71
195272,Marco Davide Faraoni,M. Faraoni,71
196151,Stalin Motta,S. Motta,71
197238,Ibrahima Baldé,I. Baldé,71
197300,Abdalla Mahmoud El Said Bekhit,A. El Said,71
197777,Jacopo Sala,J. Sala,71
197860,Ivo Daniel  Ferreira Mendonca Pinto,Ivo Pinto,71
197937,Papiss Mison Djilobodji,P. Djilobodji,71
198220,Mehdi Bourabia,M. Bourabia,71
198489,James McClean,J. McClean,71
198611,Nikola Đurđić,N. Đurđić,71
198631,Rodrigo Ríos Lozano,Rodri,71
198914,Jan Hochscheidt,J. Hochscheidt,71
199131,Anton Tinnerholm,A. Tinnerholm,71
199152,Dejan Lekić,D. Lekić,71
199169,Kamohelo Mokotjo,K. Mokotjo,71
199236,홍철 洪喆,Hong Chul,71
199238,윤영선 允永舜,Yun Young Sun,71
199282,Amir Abrashi,A. Abrashi,71
199301,황일수 黄一秀,Hwang Il Soo,71
199490,José Luís Moreno Barroso,Joselu,71
199563,Bekim Balaj,B. Balaj,71
199570,Jesús Enrique Sánchez García,J. Sánchez,71
199674,Jorge Filipe Avelino Teixeira,Jorge Teixeira,71
199726,Marco Natanel Torsiglieri,M. Torsiglieri,71
199789,Mustafa Yumlu,M. Yumlu,71
199800,Zakarya Bergdich,Z. Bergdich,71
199829,David Timor Copoví,Timor,71
199909,Pavao Pervan,P. Pervan,71
